Food_Item_ID,foodcode,modcode,Food_Category,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)"
3368,58161300,000000,,"Rice and tomato sauce, cooked with margarine",2.16,1.26,19.75,100,0,75.0499,0,0,1.5,0.8,11,1.12,13,36,136,504,0.38,0.084,4.7999,10,18,97,0,0.63,0,1,4813,8,2.3999,0.112,0.031,1.2729,0.093,41,0,4.9,2.1,35,6,65,0,0,0,0.249
4556,75440600,000000,,Vegetable curry,2.16,2.8399,9.0998,67,0,85.0199,0,0,1.9098,2.2999,35,0.96,21,47,230,81,0.36,0.099,1,0,131,1379,365,0.83,0,1,203,1062,14.5,0.067,0.059,0.609,0.158,40,0.02,15.5,51.7999,0,40,40,0,0,0,0.399
6443,92101910,207081,,"Latte (espresso coffee), decaffeinated, with 2% milk",2.16,1.34,3.69,35,0,92.2699,0,0,3.2599,0,78,0.06,36,62,131,35,0.33,0.022,1.6,35,35,3,0,0.02,0.8,0,0,0,0.2,0.023,0.182,1.917,0.023,3,0.27,9.9,0.2,0,3,3,0,0,5,0.841
3372,58161310,203773,,"Rice, brown with tomato sauce, cooked with vegetable oil",2.157,1.728,17.285,92.328,0,77.212,0,0,1.5129,1.6779,10.893,0.596,34.154,64.4479,128.6589,431.8639,0.491,0.104,6.75,0,6.267,73.7789,0,0.576,0,0.855,3982.0799,6.5519,1.994,0.072,0.036,1.3209,0.127,5.0389,0,8.9529,2.4329,0,5.0389,5.0389,0,0,0,0.269
4603,75604010,000000,,"Cream of corn soup, prepared with milk",2.1499,1.02,8.05,45,0,87.8499,0,0,2.62,0.7,38,0.32,10,48,111,276,0.29,0.03,1.3,15,18,35,0,0.06,0.4,2,0,71,2.5,0.029,0.098,0.473,0.03,16,0.12,11.4,9.6998,0,16,16,0,0,3,0.391
3673,63401015,000000,,Apple and grape salad with yogurt and walnuts,2.1499,5.0499,15.73,117,0,76.5199,0,0,12.43,2.2,43,0.33,17,60,162,33,0.37,0.132,1,2,4,23,0,0.14,0,5,0,31,4.7999,0.045,0.075,0.17,0.124,7,0.1,5.7999,4.2999,0,7,7,0,0,1,0.665
74,11512500,206744,,"Hot chocolate, Puerto Rican style, with low fat (1%) milk",2.1499,3.39,7.7698,65,0,86.15,6,36,7.12,0.5,71,0.25,16,64,105,27,0.36,0.059,2,31,31,1,0,0.03,0.6,0,0,2,0,0.011,0.12,0.107,0.022,3,0.2,11.1,0.6,0,3,3,0,0,3,2.024
2712,56203610,000000,,"Oatmeal, multigrain, cooked (with salt, no fat added)",2.14,0.49,13.88,63,0,82.93,0,0,0.11,2.2999,9,0.54,23,62,74,73,0.61,0.087,8.4,0,0,1,0,0.14,0,0,0,33,0,0.044,0.022,0.607,0.041,3,0,5.0998,0.6,0,3,3,0,0,0,0.098
6746,75202013,000000,,"Asparagus, cooked, canned (no fat added)",2.14,0.65,2.4599,19,0,93.98,0,0,1.06,1.6,16,1.83,10,43,172,287,0.4,0.096,1.7,0,41,493,0,1.22,0,0,24,630,16.6,0.058,0.1,0.954,0.11,91,0,21.3998,41.2999,0,91,91,0,0,0,0.147
6439,92101910,000000,,"Latte (espresso coffee), decaffeinated",2.14,1.29,3.72,35,0,92.2998,0,0,3.27,0,77,0.06,35,61,132,34,0.29,0.027,2,34,35,3,0,0.02,0.8,0,0,0,0.1,0.024,0.179,1.917,0.022,3,0.25,9.5,0.2,0,3,3,0,0,5,0.775
6730,75140510,000000,,Broccoli slaw,2.14,7.86,10.9,116,0,77.7998,0,0,6.2599,2,37,0.55,15,52,239,259,0.33,0.04,2,4,97,956,320,1.26,0,1,0,932,58,0.055,0.086,0.5,0.134,46,0.05,16.5,80.7998,0,46,46,0,0,6,1.145
2405,53410850,000000,,"Cobbler, pear",2.14,4.86,42.13,215,0,49.78,0,0,24.6999,2.3999,70,0.93,9,52,98,164,0.22,0.072,5.7,6,6,7,0,0.36,0.1,1,0,23,1.8998,0.104,0.105,0.898,0.025,22,0.03,6,5.2,16,6,33,0,0,1,1.268
6139,56201560,000000,,"Cornmeal sticks, boiled (guanimes)",2.14,6.0499,31.17,184,0,59.53,0,0,13.22,1.3998,38,2.1299,55,51,331,126,0.36,0.159,6.7,0,2,20,13,0.06,0,0,0,328,0.5,0.111,0.077,1.322,0.152,36,0,6,0,28,8,55,0,0,0,5.051
4857,91709000,000000,Carbs,"Gumdrops, chocolate covered",2.14,8.3,87.84,435,0,1.1398,6,57,56.88,1,55,0.95,18,59,108,54,0.64,0.146,1.8,17,17,0,0,0.14,0,0,0,2,0,0.036,0.093,0.115,0.014,3,0.21,12.9,1.6,0,3,3,0,0,6,5.1829
4144,75109550,000000,,"Cilantro, raw",2.1299,0.52,3.6699,23,0,92.2099,0,0,0.87,2.7999,67,1.77,26,48,521,46,0.5,0.225,0.9,0,337,3930,36,2.5,0,202,0,865,27,0.067,0.162,1.114,0.149,62,0,12.8,310,0,62,62,0,0,0,0.014
2694,56203010,000000,,"Oatmeal, regular, cooked (with salt, no fat added)",2.1299,1.05,10.9499,61,0,85.1898,0,0,0.16,1.6,11,0.65,23,63,56,121,0.6,0.07,4.7,0,0,0,0,0.07,0,0,0,26,0,0.06,0.023,0.164,0.015,4,0,6.5,0.3,0,4,4,0,0,0,0.18
5143,56203010,900000,,"Oatmeal, regular, cooked (no salt or fat added)",2.1299,1.05,10.9499,61,0,85.1898,0,0,0.16,1.6,11,0.65,23,63,56,4,0.6,0.07,4.7,0,0,0,0,0.07,0,0,0,26,0,0.06,0.023,0.164,0.015,4,0,6.5,0.3,0,4,4,0,0,0,0.18
2698,56203020,000000,,"Oatmeal, quick, cooked (with salt, no fat added)",2.1299,1.05,10.9499,61,0,85.1898,0,0,0.16,1.6,11,0.65,23,63,56,121,0.6,0.07,4.7,0,0,0,0,0.07,0,0,0,26,0,0.06,0.023,0.164,0.015,4,0,6.5,0.3,0,4,4,0,0,0,0.18
